S_No,REGION,COUNTY,SUB_COUNTY,UIC,KNEC,SCHOOL_NAME,CLUSTER,TYPE,DISABILITY_TYPE,ACCOMMODATION_TYPE,GENDER
4085,EASTERN,KITUI,MUTOMO,SFTL,13317123,MAKELE MIXED DAY SEC,C4,PUBLIC,NONE,DAY,MIXED
4086,EASTERN,KITUI,MUTOMO,ZDYJ,13317304,MATHIMA SEC,C4,PUBLIC,NONE,DAY,MIXED
4087,EASTERN,KITUI,MUTOMO,Q6XA,13317117,MUAMBA MIXED,C4,PUBLIC,NONE,DAY,MIXED
4088,EASTERN,KITUI,MUTOMO,A5C2,13317303,MUTHA SEC,C4,PUBLIC,NONE,DAY,MIXED
4089,EASTERN,KITUI,MUTOMO,XV4B,13317101,MUTOMO GIRLS SEC,C2,PUBLIC,NONE,BOARDING,GIRLS
4090,EASTERN,KITUI,MUTOMO,SRFX,13317104,MUTOMO MIXED SEC,C3,PUBLIC,NONE,DAY,MIXED
4091,EASTERN,KITUI,MUTOMO,TN5G,13317308,MWALIMU MUTUA MAIYUKU SEC,C4,PUBLIC,NONE,DAY,MIXED
4092,EASTERN,KITUI,MUTOMO,VKYL,13317116,NDATANI SEC,C4,PUBLIC,NONE,DAY,MIXED
4093,EASTERN,KITUI,MUTOMO,NKMN,13317314,NDILILI SEC,C4,PUBLIC,NONE,DAY,MIXED
4094,EASTERN,KITUI,MUTOMO,EXZU,13317306,NZOANI SEC,C4,PUBLIC,NONE,DAY,MIXED
4095,EASTERN,KITUI,MUTOMO,FE6S,13317310,NZUNGUNI SEC,C4,PUBLIC,NONE,DAY,MIXED
4096,EASTERN,KITUI,MUTOMO,XTRC,13317126,SEMEA SEC,C4,PUBLIC,NONE,DAY,MIXED
4097,EASTERN,KITUI,MUTOMO,MY63,13317118,ST JOSEPH MIXED DAY SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
4098,EASTERN,KITUI,MUTOMO,65NC,13317311,ST. FRANCIS - KALUASI,C4,PUBLIC,NONE,DAY,MIXED
4099,EASTERN,KITUI,MUTOMO,E8WY,13317313,ST. MULUMBA NDULUNI,C4,PUBLIC,NONE,DAY,MIXED
4100,EASTERN,kitui,MUTOMO,3CQW,13317102,ST. PAUL'S IKANGA BOYS,C3,PUBLIC,NONE,BOARDING,BOYS
4101,EASTERN,KITUI,MUTOMO,T3AC,13317109,ST. PETERS' - NDUUNDUNE,C4,PUBLIC,NONE,DAY,MIXED
4102,EASTERN,KITUI,MUTOMO,29WU,13317125,ST. PHILIPS VOTE,C4,PUBLIC,NONE,DAY,MIXED
4103,EASTERN,KITUI,MUTOMO,UM83,13317107,ST.PATRICKS MIXED,C3,PUBLIC,NONE,DAY,MIXED
4104,EASTERN,KITUI,MUTOMO,UWTK,13317115,SYUNGUNI MIXED,C4,PUBLIC,NONE,DAY,MIXED
4105,EASTERN,KITUI,MUTOMO,STGB,13317114,UAE MIXED SEC,C4,PUBLIC,NONE,DAY,MIXED
4106,EASTERN,KITUI,MUTOMO,T2Y9,13317302,VOO SEC,C3,PUBLIC,NONE,DAY,MIXED
4107,EASTERN,KITUI,MWINGI CENTRAL,ATG4,13310116,A.I.C ITHUMBI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4108,EASTERN,KITUI,MWINGI CENTRAL,HWEA,13310401,ABC KISOVO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4109,EASTERN,KITUI,MWINGI CENTRAL,GLZK,13310204,ABC MUUNGUU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4110,EASTERN,KITUI,MWINGI CENTRAL,9HC7,13310402,AIC KATALWA SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
4111,EASTERN,KITUI,MWINGI CENTRAL,5S4T,13310202,ENZIU SEC,C4,PUBLIC,NONE,DAY,MIXED
4112,EASTERN,KITUI,MWINGI CENTRAL,RSEZ,13310405,I.P.C MATHUMA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4113,EASTERN,KITUI,MWINGI CENTRAL,FSST,13310106,ITENDEU SEC.,C4,PUBLIC,NONE,DAY,MIXED
4114,EASTERN,KITUI,MWINGI CENTRAL,XNDT,13310308,ITONGOLANI,C4,PUBLIC,NONE,DAY,MIXED
4115,EASTERN,KITUI,MWINGI CENTRAL,GABJ,13310104,KAELA,C4,PUBLIC,NONE,DAY,MIXED
4116,EASTERN,KITUI,MWINGI CENTRAL,FVTM,13310306,KAIRUNGU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4117,EASTERN,KITUI,MWINGI CENTRAL,ND6S,13310307,KAKONGO,C4,PUBLIC,NONE,DAY,MIXED
4118,EASTERN,KITUI,MWINGI CENTRAL,Q7GF,13310112,KALISASI,C4,PUBLIC,NONE,DAY,MIXED
4119,EASTERN,KITUI,MWINGI CENTRAL,E89Y,13310119,KANZUI SEC,C4,PUBLIC,NONE,DAY,MIXED
4120,EASTERN,KITUI,MWINGI CENTRAL,66JA,13310203,KARUNGA SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4121,EASTERN,KITUI,MWINGI CENTRAL,QTMQ,13310111,KASEVI GIRLS SECONDARY SCHOOL,C4,PUBLIC,NONE,BOARDING,GIRLS
4122,EASTERN,KITUI,MWINGI CENTRAL,S9YR,13310115,KATHONZWENI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4123,EASTERN,KITUI,MWINGI CENTRAL,5L2G,13310211,KAUNGUNI,C4,PUBLIC,NONE,DAY,MIXED
4124,EASTERN,KITUI,MWINGI CENTRAL,29RV,13310301,KIIO,C3,PUBLIC,NONE,DAY,MIXED
4125,EASTERN,KITUI,MWINGI CENTRAL,GLDR,13310304,KIOMO,C4,PUBLIC,NONE,DAY,MIXED
4126,EASTERN,KITUI,MWINGI CENTRAL,MC53,13310210,KIVIU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4127,EASTERN,KITUI,MWINGI CENTRAL,KHFD,13310109,KIVOU SEC,C4,PUBLIC,NONE,DAY,MIXED
4128,EASTERN,KITUI,MWINGI CENTRAL,E8EQ,13310120,KYANIKA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4129,EASTERN,KITUI,MWINGI CENTRAL,NMB9,13310107,KYETHANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4130,EASTERN,KITUI,MWINGI CENTRAL,CDP5,13310205,KYULUNGWA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4131,EASTERN,KITUI,MWINGI CENTRAL,E8HD,13310407,MAKUTANO SEC,C4,PUBLIC,NONE,DAY,MIXED
4132,EASTERN,KITUI,MWINGI CENTRAL,Y99Z,13310213,MALIONI,C4,PUBLIC,NONE,DAY,MIXED
4133,EASTERN,KITUI,MWINGI CENTRAL,A8DP,13310305,MBONDONI SEC,C3,PUBLIC,NONE,DAY,MIXED
4134,EASTERN,KITUI,MWINGI CENTRAL,PS6G,13310177,MUKUTHU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4135,EASTERN,KITUI,MWINGI CENTRAL,NLS7,13310403,MUMBUNI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4136,EASTERN,KITUI,MWINGI CENTRAL,X4J3,13310404,MUNYANGE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4137,EASTERN,KITUI,MWINGI CENTRAL,D5RM,13310406,MUTWAATHI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4138,EASTERN,KITUI,MWINGI CENTRAL,DPSG,13310206,MUTWANGOMBE (cid:13)(cid:10)SECONDARY SCHOO,C4,PUBLIC,NONE,DAY,MIXED
4139,EASTERN,KITUI,MWINGI CENTRAL,A5B5,13310212,MWAMBUI SEC,C4,PUBLIC,NONE,DAY,MIXED
4140,EASTERN,KITUI,MWINGI CENTRAL,SSQ9,13310102,MWINGI SECONDARY SCHOOL,C2,PUBLIC,NONE,DAY,MIXED
4141,EASTERN,KITUI,MWINGI CENTRAL,DA46,13310209,NDITHI SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
4142,EASTERN,KITUI,MWINGI CENTRAL,XQER,13310208,NYAANYAA SEC,C4,PUBLIC,NONE,DAY,MIXED
4143,EASTERN,KITUI,MWINGI CENTRAL,XW7U,13310303,PRECIOUS BLOOD SEC-TYAA,C4,PUBLIC,NONE,DAY,MIXED
4144,EASTERN,KITUI,MWINGI CENTRAL,8VUR,13310309,ST JAMES KAVUVWANI,C4,PUBLIC,NONE,DAY,MIXED
4145,EASTERN,KITUI,MWINGI CENTRAL,V39V,13310108,SYOMIKUKU MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4146,EASTERN,KITUI,MWINGI CENTRAL,U7UH,13310105,SYUNGII SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4147,EASTERN,KITUI,MWINGI CENTRAL,2H92,13310214,THITHA SEC,C4,PUBLIC,NONE,DAY,MIXED
4148,EASTERN,KITUI,MWINGI CENTRAL,ZD2Y,13310201,WAITA SECONDARY SCHOOL,C2,PUBLIC,NONE,DAY,MIXED
4149,EASTERN,KITUI,MWINGI CENTRAL,VUSS,13310114,WIKITHUKI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4150,EASTERN,KITUI,MWINGI CENTRAL,E5CH,13310103,YAMBYU GIRLS,C2,PUBLIC,NONE,BOARDING,GIRLS
4151,EASTERN,KITUI,MWINGI CENTRAL,H6BE,13310207,YUMBE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4235,EASTERN,KITUI,NZAMBANI,DXDZ,13351106,A.C.K ST. LUKE'S KAVIA SEC,C4,PUBLIC,NONE,DAY,MIXED
4236,EASTERN,KITUI,NZAMBANI,K7YZ,13351405,A.I.C KITHO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4237,EASTERN,KITUI,NZAMBANI,XTQD,13351303,ABC KANZAUWU MIXED DAY SEC,C4,PUBLIC,NONE,DAY,MIXED
4238,EASTERN,KITUI,NZAMBANI,RDUN,13351108,AIC KAMALE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4239,EASTERN,KITUI,NZAMBANI,XRXB,13351403,AIC KWA - AMUTEI MIXED DAY SEC,C4,PUBLIC,NONE,DAY,MIXED
4240,EASTERN,KITUI,NZAMBANI,EPM5,13351305,AIC UTWIINI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4241,EASTERN,KITUI,NZAMBANI,HHC8,13351102,CHULUNI GIRLS' SECONDARY,C2,PUBLIC,NONE,BOARDING,GIRLS
4242,EASTERN,KITUI,NZAMBANI,FHJZ,13351105,IKUYUNI MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4243,EASTERN,KITUI,NZAMBANI,H4C6,13351308,KALULU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4244,EASTERN,KITUI,NZAMBANI,X5B2,13351301,KALUVA MIXED DAY SEC,C3,PUBLIC,NONE,DAY,MIXED
4245,EASTERN,KITUI,NZAMBANI,JWS6,13351302,KANDUTI MIXED DAY SEC,C4,PUBLIC,NONE,DAY,MIXED
4246,EASTERN,KITUI,NZAMBANI,Q7F3,13351402,KANGUU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4247,EASTERN,KITUI,NZAMBANI,E8BJ,13351307,KATUMBU MIXED SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
4248,EASTERN,KITUI,NZAMBANI,8TG4,13351109,KAVALULA MIXED DAY SEC,C4,PUBLIC,NONE,DAY,MIXED
4249,EASTERN,KITUI,NZAMBANI,WRBA,13351104,KILONZO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4250,EASTERN,KITUI,NZAMBANI,3MYS,13351404,KIONGWE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4251,EASTERN,KITUI,NZAMBANI,KUXY,13351304,KIVUMBUNI MIXED DAY SEC,C4,PUBLIC,NONE,DAY,MIXED
4252,EASTERN,KITUI,NZAMBANI,SPAT,13351306,KIVUTINI MIXED DAY,C4,PUBLIC,NONE,DAY,MIXED
4253,EASTERN,KITUI,NZAMBANI,S6AU,13351103,KYANIKA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4254,EASTERN,KITUI,NZAMBANI,REZA,13351107,MAJOR MULUVI -KANGWENI,C4,PUBLIC,NONE,DAY,MIXED
4255,EASTERN,KITUI,NZAMBANI,MKZM,13351101,ST.PETER'S NZAMBANI BOYS SEC,C2,PUBLIC,NONE,BOARDING,BOYS
4256,EASTERN,KITUI,NZAMBANI,7E2R,13351401,THUA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4257,EASTERN,KITUI,THAGICU,QMSC,13366101,GANKANGA SECONDARY SCHOOL,C2,PUBLIC,NONE,DAY,MIXED
4258,EASTERN,KITUI,THAGICU,5KH7,13366103,KAMAYAGI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4259,EASTERN,KITUI,THAGICU,DKTX,13366105,KATAMA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4260,EASTERN,KITUI,THAGICU,8PSU,13366102,PRECIOUS BLOOD NTHANGANI,C4,PUBLIC,NONE,DAY,MIXED
4261,EASTERN,KITUI,THAGICU,25YF,13366104,THARAKA GIRLS SECONDARY SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
4262,EASTERN,KITUI,TSEIKURU,BVR2,13352103,KALIMBUI MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4263,EASTERN,KITUI,TSEIKURU,6EHE,13352202,KANINGO DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4264,EASTERN,KITUI,TSEIKURU,MT8E,13352107,KARANGENI MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4265,EASTERN,KITUI,TSEIKURU,RPCW,13352303,KATUMBI MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4266,EASTERN,KITUI,TSEIKURU,MNN4,13352301,MASYUNGWA DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4267,EASTERN,KITUI,TSEIKURU,LDAE,13352302,MULANGONI MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4268,EASTERN,KITUI,TSEIKURU,QDXW,13352203,MUSAVANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4269,EASTERN,KITUI,TSEIKURU,9W9W,13352102,MWANGEA MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4270,EASTERN,KITUI,TSEIKURU,T27S,13352104,NGALANGE MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4271,EASTERN,KITUI,TSEIKURU,QNML,13352105,NZANZENI MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4272,EASTERN,KITUI,TSEIKURU,LKSV,13352101,TSEIKURU SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4273,EASTERN,KITUI,TSEIKURU,LE6W,13352201,USUENI GIRLS SECONDARY SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
4274,COAST,KWALE,KINANGO,DHR9,2109111,BANG'A SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4275,COAST,KWALE,KINANGO,GMKQ,2109105,BOFU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4276,COAST,KWALE,KINANGO,VLQH,2109101,KINANGO SECONDARY SCHOOL,C1,PUBLIC,NONE,DAY,MIXED
4277,COAST,KWALE,KINANGO,DTRL,2109103,MOYENI SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4278,COAST,KWALE,KINANGO,ZZ3X,2109110,MTAA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4279,COAST,KWALE,KINANGO,HXKL,2109107,MWAKIJEMBE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4280,COAST,KWALE,KINANGO,QYDL,2109108,MWALUKOMBE GIRLS SECONDARY SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
4281,COAST,KWALE,KINANGO,G4LV,2109102,NDAVAYA SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4282,COAST,KWALE,KINANGO,FWFP,2109109,NZOVUNI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4283,COAST,KWALE,KINANGO,P2UH,2109106,TSUNZA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4284,COAST,KWALE,KINANGO,CSPL,2109104,VIGURUNGANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4306,COAST,KWALE,MATUGA,TM22,2105116,BALOZI AM JORORI SEC,C4,PUBLIC,NONE,DAY,MIXED
4307,COAST,KWALE,MATUGA,P38K,2105107,GOLINI SEC,C4,PUBLIC,NONE,DAY,MIXED
4308,COAST,KWALE,MATUGA,PVKV,2105106,KAYA TIWI SEC,C3,PUBLIC,NONE,DAY,MIXED
4309,COAST,KWALE,MATUGA,6G35,2105118,KITEJE MIXED SEC,C4,PUBLIC,NONE,DAY,MIXED
4310,COAST,KWALE,MATUGA,CBQC,2105111,KOMBANI SEC,C4,PUBLIC,NONE,DAY,MIXED
4311,COAST,KWALE,MATUGA,LBB7,2105109,KWALE GIRLS SEC,C2,PUBLIC,NONE,BOARDING,GIRLS
4312,COAST,KWALE,MATUGA,P6GZ,2100005,KWALE HIGH,C1,PUBLIC,NONE,DAY,MIXED
4313,COAST,KWALE,MATUGA,GA54,2105120,KWALE HIGH SCHOOL FOR THE DEAF,C1,PUBLIC,NONE,BOARDING,MIXED
4314,COAST,KWALE,MATUGA,6J6F,2100006,MATUGA GIRLS HGH SCH,C1,PUBLIC,NONE,BOARDING,GIRLS
4315,COAST,KWALE,MATUGA,HDJ3,2105117,MBUGUNI SEC,C4,PUBLIC,NONE,DAY,MIXED
4316,COAST,KWALE,MATUGA,MRPE,2105113,MWANAMBEYU GIRLS HIGH,C3,PUBLIC,NONE,BOARDING,GIRLS
4317,COAST,KWALE,MATUGA,CB95,2105121,MWANGUNGA GIRLS SEC,C4,PUBLIC,NONE,BOARDING,GIRLS
4318,COAST,KWALE,MATUGA,S2VK,2105105,NG'OMBENI SEC,C4,PUBLIC,NONE,DAY,MIXED
4319,COAST,KWALE,MATUGA,66K6,2105122,TIWI BOYS SEC,C4,PUBLIC,NONE,BOARDING,BOYS
4320,COAST,KWALE,MATUGA,DHST,2105112,TIWI GIRLS SEC,C4,PUBLIC,NONE,BOARDING,GIRLS
4321,COAST,KWALE,MATUGA,CKYX,2105110,TSIMBA SEC SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4322,COAST,KWALE,MATUGA,CCC6,2105108,WAA GIRLS SEC,C2,PUBLIC,NONE,BOARDING,GIRLS
4323,COAST,KWALE,MATUGA,LA49,2105104,WAA HIGH,C1,PUBLIC,NONE,DAY,MIXED
4324,COAST,KWALE,MSAMBWENI,NEVG,2110204,BABLA DIANI SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4325,COAST,KWALE,MSAMBWENI,PH4K,2110222,BONGWE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4326,COAST,KWALE,MSAMBWENI,NZXS,2110227,DORI GIRLS SECONDARY SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
4327,COAST,KWALE,MSAMBWENI,3X28,2110229,FATUMA ACHANI SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
4328,COAST,KWALE,MSAMBWENI,V6W7,2110213,GOMBATO SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4329,COAST,KWALE,MSAMBWENI,5ABV,2110225,JUHUDI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4330,COAST,KWALE,MSAMBWENI,CP3K,2110210,KINGWEDE GIRLS SECONDARY SCHOOL,C2,PUBLIC,NONE,BOARDING,GIRLS
4331,COAST,KWALE,MSAMBWENI,4U7C,2110205,KINONDO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4332,COAST,KWALE,MSAMBWENI,L5L5,2110215,KIRANGA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4333,COAST,KWALE,MSAMBWENI,WLTX,2110216,MADAGO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4334,COAST,KWALE,MSAMBWENI,F3DT,2110220,MAGAONI BASE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4335,COAST,KWALE,MSAMBWENI,RRF4,2110202,MIVUMONI SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4336,COAST,KWALE,MSAMBWENI,Z5NH,2110221,MKWAKWANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4337,COAST,KWALE,MSAMBWENI,2PVY,2110201,MSAMBWENI SECONDARY SCHOOL,C2,PUBLIC,NONE,DAY,MIXED
4338,COAST,KWALE,MSAMBWENI,S649,2110218,MUHAKA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4339,COAST,KWALE,MSAMBWENI,CY2X,2110219,MVINDENI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4340,COAST,KWALE,MSAMBWENI,DCEP,2110214,MWAMZANDI SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4341,COAST,KWALE,MSAMBWENI,W5ZG,2110203,RAMISI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4342,COAST,KWALE,MSAMBWENI,2RVL,2110224,UKUNDA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4343,COAST,KWALE,MSAMBWENI,8NSK,2110228,VINGUJINI MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4344,COAST,KWALE,SAMBURU,SRCS,2127114,BUSHO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4345,COAST,KWALE,SAMBURU,AHYY,2127120,JULANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4346,COAST,KWALE,SAMBURU,VW87,2127108,KINAGONI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4347,COAST,KWALE,SAMBURU,2LR2,2127107,MACKINNON ROAD SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4348,COAST,KWALE,SAMBURU,7FM3,2127110,MAKAMINI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4349,COAST,KWALE,SAMBURU,24S6,2127109,MATUMBI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4350,COAST,KWALE,SAMBURU,HYG6,2127103,MAZERAS GIRLS MEMORIAL SECONDARY SCHOOL,C2,PUBLIC,NONE,BOARDING,GIRLS
4351,COAST,KWALE,SAMBURU,MDLC,2127102,MAZERAS HIGH SCHOOL,C2,PUBLIC,NONE,BOARDING,MIXED
4352,COAST,KWALE,SAMBURU,JUQQ,2127119,MGALANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4353,COAST,KWALE,SAMBURU,GDA2,2127118,MIYANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4354,COAST,KWALE,SAMBURU,AP6F,2127105,MNYENZENI SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4355,COAST,KWALE,SAMBURU,9F44,2127117,MPIRANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4356,COAST,KWALE,SAMBURU,9JS2,2127111,MWABILA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4357,COAST,KWALE,SAMBURU,ACBD,2127113,MWAROVESA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4358,COAST,KWALE,SAMBURU,UE8W,2127104,MWAVUMBO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4359,COAST,KWALE,SAMBURU,5WB3,2127116,SALIM MVURYA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4360,COAST,KWALE,SAMBURU,YRBC,2127106,SAMBURU SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
4361,COAST,KWALE,SAMBURU,ESMY,2127115,TARU GIRLS SECONDARY SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
4362,COAST,KWALE,SAMBURU,GBPD,2127101,TARU SECONDARY SCHOOL,C2,PUBLIC,NONE,DAY,MIXED
4381,RIFT VALLEY,LAIKIPIA,KIRIMA,2QWG,30586210,G.G. KINAMBA MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4382,RIFT VALLEY,LAIKIPIA,KIRIMA,VUT8,30586403,GITHIMA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4383,RIFT VALLEY,LAIKIPIA,KIRIMA,BKX5,30586306,KABATI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4384,RIFT VALLEY,LAIKIPIA,KIRIMA,ZPFM,30586303,KIO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4385,RIFT VALLEY,LAIKIPIA,KIRIMA,KKHF,30586211,KIWANJA MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4386,RIFT VALLEY,LAIKIPIA,KIRIMA,PQF6,30586302,LARIAK DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4387,RIFT VALLEY,LAIKIPIA,KIRIMA,FRSD,30586405,LOUNIEK SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4388,RIFT VALLEY,LAIKIPIA,KIRIMA,V5TW,30586307,MAKUTANO MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4389,RIFT VALLEY,LAIKIPIA,KIRIMA,8K6H,30586213,MATUIKU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4390,RIFT VALLEY,LAIKIPIA,KIRIMA,XSGF,30586215,MILIMANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4391,RIFT VALLEY,LAIKIPIA,KIRIMA,UZV8,30586402,MITHURI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4392,RIFT VALLEY,LAIKIPIA,KIRIMA,V33U,30586201,MWENJE MIXED SECONDARY SCHOOL,C2,PUBLIC,NONE,DAY,MIXED
4393,RIFT VALLEY,LAIKIPIA,KIRIMA,TTCY,30586212,NAIGERA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4394,RIFT VALLEY,LAIKIPIA,KIRIMA,6CT9,30586209,NDINDIKA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4395,RIFT VALLEY,LAIKIPIA,KIRIMA,WP2S,30586203,NJORUA HIGH SCHOOL,C2,PUBLIC,NONE,BOARDING,MIXED
4396,RIFT VALLEY,LAIKIPIA,KIRIMA,L3B5,30586206,NYAKINYUA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
4397,RIFT VALLEY,LAIKIPIA,KIRIMA,KGB3,30586401,OL MORAN SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
